word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word
saidmrs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,saidmrs
l,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1,1,l
chapeau,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,chapeau
ing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,3,1,ing
oldman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,oldman
thereistime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,11,1,thereistime
pass,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,4,1,pass
sheanswered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,11,1,sheanswered
oldfellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,9,1,oldfellow
kidselby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,8,1,kidselby
forhersake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,10,1,forhersake
verypale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,8,1,verypale
ihavekilledhimiloved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,20,1,ihavekilledhimiloved
again,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,5,1,again
thatyoufindinmeafriend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,22,1,thatyoufindinmeafriend
letusturnbacktogether,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,21,1,letusturnbacktogether
observedrowden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,14,1,observedrowden
solemnly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,8,1,solemnly
youmakemeill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,12,1,youmakemeill
