mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
597,controversies,480,1,0,86.4000015258789,338.0222473144531,296.3370666503906,348.1789245605469,2
598,controversy.,667,1,0,86.87999725341797,165.94224548339844,488.19927978515625,176.0989227294922,3
599,corrective,645,0,0,86.87999725341797,116.9822235107422,491.9558410644531,127.13890838623048,3
600,cost,469,1,0,86.63999938964844,313.5968017578125,415.87158203125,323.9944152832031,2
601,counseled,427,0,0,86.63999938964844,239.34097290039065,485.8367919921875,250.4866943359375,2
602,"courses,",633,0,0,86.63999938964844,104.5022430419922,489.4282531738281,114.65892791748048,3
603,coverage,792,1,0,85.68000030517578,519.4209594726562,438.1982421875,530.566650390625,3
604,covered—two,760,1,0,85.91999816894531,469.202880859375,398.76458740234375,478.8650512695313,3
605,cre,387,0,0,87.12000274658203,153.66094970703125,489.4751586914063,164.80667114257812,2
606,critical;,400,0,0,86.87999725341797,178.71676635742188,488.2984619140625,189.11436462402344,2
607,crumbling,311,0,0,85.19999694824219,527.1968383789062,445.7807922363281,537.5944213867188,1
608,dabbling,246,0,0,85.44000244140625,380.0767822265625,450.6990356445313,390.4743957519531,1
609,dangerously,246,1,0,85.44000244140625,380.0767822265625,450.6990356445313,390.4743957519531,1
610,de,7,0,0,36.0,185.21798706054688,259.2300109863281,200.4339904785156,0
611,de,673,1,0,288.239990234375,197.82098388671875,436.2870178222656,208.9667053222656,3
612,death,519,0,0,86.16000366210938,410.3168029785156,420.3885498046875,420.7144165039063,2
613,declaration,509,0,0,86.16000366210938,386.3168029785156,410.7798767089844,396.7144165039063,2
614,defeat,472,0,0,86.63999938964844,325.7822570800781,416.5007019042969,335.9389343261719,2
615,defend,518,0,0,86.16000366210938,410.3168029785156,420.3885498046875,420.7144165039063,2
616,defense,127,1,0,85.68000030517578,160.95681762695312,452.0751037597656,171.3544158935547,1
617,delay,260,0,0,85.19999694824219,415.740966796875,452.9247741699219,426.8866882324219,1
618,demands,250,0,0,85.44000244140625,391.740966796875,451.5478515625,402.8866882324219,1
619,demands,262,0,0,85.19999694824219,415.740966796875,452.9247741699219,426.8866882324219,1
620,demonstrates,270,0,0,85.44000244140625,428.5567932128906,449.6488342285156,438.9544067382813,1
621,depended,356,1,0,87.36000061035156,81.03678131103516,490.5900268554688,91.43437957763672,2
622,describes,370,0,0,87.12000274658203,117.2768325805664,486.3996887207031,127.67443084716795,2
623,description,452,0,0,86.63999938964844,276.4473571777344,461.9787902832031,287.40289306640625,2
624,deserted,314,0,0,85.19999694824219,527.1968383789062,445.7807922363281,537.5944213867188,1
625,destabilize,441,0,0,86.87999725341797,250.8028717041016,399.2223510742188,260.46502685546875,2
626,destruction,406,1,0,86.87999725341797,191.1422576904297,489.1562194824219,201.29893493652344,2
627,detail,736,1,0,85.91999816894531,409.1167907714844,448.6585693359375,419.514404296875,3
628,determination,517,1,0,86.16000366210938,410.3168029785156,420.3885498046875,420.7144165039063,2
629,determining,365,0,0,87.12000274658203,104.70098876953124,486.5507507324219,115.84671020507812,2
630,detract,670,1,0,86.87999725341797,165.94224548339844,488.19927978515625,176.0989227294922,3
631,different,767,0,0,85.91999816894531,469.202880859375,398.76458740234375,478.8650512695313,3
632,difficult,466,1,0,86.63999938964844,313.5968017578125,415.87158203125,323.9944152832031,2
633,digital,42,1,0,36.0,307.416015625,555.1561889648438,318.8280029296875,0
634,"digitize,",76,0,0,93.16999816894533,736.656005859375,518.84423828125,748.0679931640625,0
635,dilemma,295,0,0,84.95999908447266,490.6622314453125,450.0559997558594,500.8189086914063,1
636,diminished,300,1,0,85.19999694824219,502.195556640625,451.3694152832031,513.5821533203125,1
637,diplomacy,240,0,0,85.44000244140625,380.0767822265625,450.6990356445313,390.4743957519531,1
638,diplomacy,456,1,0,86.63999938964844,288.11553955078125,399.214111328125,299.5021667480469,2
639,diplomatic,389,0,0,87.12000274658203,153.66094970703125,489.4751586914063,164.80667114257812,2
