mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
265,as,267,1,0,327.91796875,638.5919189453125,377.8338928222656,647.558349609375,2
266,called,141,0,0,68.9580078125,417.9686584472656,156.87657165527344,429.9238586425781,1
267,case,129,1,0,68.9580078125,346.5696716308594,401.6832580566406,358.5248718261719,1
268,case:,38,0,0,79.75294494628906,532.41064453125,273.5707092285156,544.3658447265625,0
269,common,20,0,0,68.95794677734375,336.0936584472656,369.63128662109375,348.0488586425781,0
270,describe,70,0,0,68.95800018310547,76.03865051269531,558.0691528320312,87.99385070800781,1
271,distance,167,0,0,70.93599700927734,462.9919738769531,284.4170227050781,471.9583740234375,2
272,each,23,0,0,79.75294494628906,382.2576599121094,295.735595703125,394.2128601074219,0
273,each,27,0,0,79.75294494628906,404.2776489257813,276.5594787597656,416.23284912109375,0
274,each,30,0,0,68.95794677734375,428.4216613769531,152.2139892578125,440.3768615722656,0
275,each,75,0,0,68.95800018310547,76.03865051269531,558.0691528320312,87.99385070800781,1
276,each,86,1,0,68.95809936523438,183.0155792236328,455.4339294433594,194.9707794189453,1
277,easy,48,1,0,68.95819091796875,600.5946655273438,558.0574951171875,612.5498657226562,0
278,endpoint,22,1,0,79.75294494628906,360.2376708984375,298.9993896484375,372.19287109375,0
279,endpoint,26,1,0,79.75294494628906,382.2576599121094,295.735595703125,394.2128601074219,0
280,endpoint,40,0,0,79.75294494628906,532.41064453125,273.5707092285156,544.3658447265625,0
281,endpoint,43,0,0,79.75299072265625,554.4306640625,265.75201416015625,566.3858642578125,0
282,endpoint,88,1,0,68.95809936523438,215.8705596923828,185.3419647216797,227.8257598876953,1
283,endpoint,99,1,0,181.88800048828125,249.040771484375,188.53509521484372,260.9959716796875,1
284,endpoints,51,1,0,68.95819091796875,600.5946655273438,558.0574951171875,612.5498657226562,0
285,endpoints,52,1,0,68.95819091796875,600.5946655273438,558.0574951171875,612.5498657226562,0
286,endpoints.,154,1,0,70.93599700927734,299.70294189453125,108.04792785644533,308.6693420410156,2
287,endpoints.,172,1,0,70.93600463867188,486.9029541015625,255.7066345214844,495.8693542480469,2
288,endpoints.,195,1,0,70.93600463867188,654.0799560546875,224.0731658935547,663.04638671875,2
289,endpoints.,220,0,0,327.9179382324219,203.7850646972656,543.2191162109375,212.75146484375,2
290,endpoints.,251,1,0,327.91815185546875,477.8749084472656,379.97705078125,486.84130859375,2
291,endpoints:,131,0,0,197.59701538085935,373.7398376464844,204.24411010742188,385.6950378417969,1
292,estimate,55,1,0,68.95819091796875,615.0406494140625,379.6618957519531,626.995849609375,0
293,estimate,174,1,0,70.93600463867188,486.9029541015625,255.7066345214844,495.8693542480469,2
294,estimate,222,1,0,327.9179382324219,203.7850646972656,543.2191162109375,212.75146484375,2
295,"example,",76,1,0,68.95800018310547,76.03865051269531,558.0691528320312,87.99385070800781,1
296,expect,224,0,0,327.9179382324219,203.7850646972656,543.2191162109375,212.75146484375,2
297,extra,6,0,0,52.64400100708008,164.50868225097656,129.74310302734375,176.46388244628906,0
298,f,14,0,0,281.346923828125,293.1176452636719,291.10235595703125,305.0728454589844,0
