mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
1717,scheme,967,0,0,135.61932373046875,461.4544067382813,221.74208068847656,471.4169921875,4
1718,scheme,977,1,0,53.67893981933594,509.1951599121094,221.72805786132807,519.1577758789062,4
1719,scheme,1070,0,0,53.67609405517578,390.17138671875,221.6854553222656,400.1339721679688,5
1720,scheme,1096,0,0,53.67609405517578,509.6429138183594,221.69932556152344,519.6055297851562,5
1721,scheme,1122,1,0,244.3602600097656,342.20147705078125,412.5050659179688,352.1640625,5
1722,"scheme,",1066,0,0,53.67608642578125,366.3009948730469,221.76901245117188,376.2635803222656,5
1723,scheme.,422,0,0,53.68890380859375,331.29608154296875,221.937255859375,341.2586669921875,2
1724,scheme.,702,0,0,53.68901062011719,475.1062316894531,221.7600555419922,485.0688171386719,3
1725,schemes,41,0,0,53.67857360839844,366.07025146484375,221.757568359375,376.0328369140625,0
1726,schemes,185,0,0,244.36273193359372,571.7680053710938,412.4318237304688,581.7306518554688,0
1727,schemes,222,0,0,97.69182586669922,186.4797821044922,221.77700805664065,196.4423828125,1
1728,schemes,371,0,0,244.3590240478516,630.8740844726562,412.4142456054688,640.8367309570312,1
1729,schemes,509,0,0,244.38302612304688,149.60816955566406,412.4103393554688,159.57077026367188,2
1730,schemes,569,0,0,244.3557891845703,426.7654418945313,412.485595703125,436.72802734375,2
1731,schemes,649,0,0,53.67903137207031,196.4522857666016,221.7719573974609,206.41488647460935,3
1732,schemes,661,1,0,53.67903137207031,258.11083984375,221.8676300048828,268.07342529296875,3
1733,schemes,829,1,0,244.3532867431641,593.7708129882812,412.39642333984375,603.7334594726562,3
1734,schemes,1058,1,0,53.67608642578125,306.56524658203125,221.7631378173828,316.52783203125,5
1735,schemes,1107,1,0,53.67609405517578,597.831787109375,221.74114990234372,607.79443359375,5
1736,"schemes,",217,0,0,53.67903137207031,150.61439514160156,105.04818725585938,160.57699584960938,1
1737,"schemes,",404,0,0,53.678932189941406,198.8532867431641,184.8763732910156,208.81588745117188,2
1738,schemes.,739,1,0,244.34327697753903,126.4252471923828,392.4920043945313,136.38784790039062,3
1739,schemes.,765,0,0,244.35324096679688,306.250244140625,412.5220031738281,316.2128295898437,3
1740,schemes;,54,1,0,53.67857360839844,425.8059997558594,221.74766540527344,435.7685852050781,0
1741,scription,332,0,0,244.35899353027344,336.03582763671875,412.306396484375,345.9984130859375,1
1742,se-,530,0,0,281.0693359375,245.8170318603516,412.4203186035156,255.77963256835935,2
1743,searchers,116,1,0,244.36273193359372,331.2608947753906,412.4080810546875,341.2234802246094,0
1744,sec-,579,0,0,244.3557891845703,474.5062255859375,412.4648742675781,484.46881103515625,2
1745,second,462,0,0,53.68890380859375,486.6329345703125,221.66732788085935,496.5955200195313,2
1746,second,758,0,0,276.27838134765625,270.3848876953125,412.420166015625,280.34747314453125,3
1747,section,650,1,0,53.67903137207031,208.3277130126953,221.72219848632807,218.29031372070312,3
1748,"seen,",681,0,0,53.67903137207031,317.8465881347656,221.6385040283203,327.8091735839844,3
1749,"seen,",988,0,0,53.67893981933594,557.0554809570312,94.0065460205078,567.0181274414062,4
1750,"seen,",1060,0,0,53.67608642578125,318.440673828125,221.87466430664065,328.4032592773437,5
1751,selected,1040,0,0,244.3630828857422,584.8113403320312,412.4980773925781,594.7739868164062,4
1752,sensitive,60,1,0,53.67857360839844,449.6763916015625,221.9827117919922,459.6389770507813,0
1753,sensitive,1017,1,0,244.36309814453125,438.4508056640625,412.4389343261719,448.4133911132813,4
1754,sensitive,1138,1,0,244.3602600097656,402.0567626953125,412.4363708496094,412.0193481445313,5
1755,sep-,471,0,0,53.69886779785156,546.8568115234375,221.78782653808597,556.8194580078125,2
1756,separate,392,0,0,53.678932189941406,138.50978088378906,221.6991729736328,148.47238159179688,2
1757,separately,740,0,0,244.34327697753903,126.4252471923828,392.4920043945313,136.38784790039062,3
1758,separately,1121,1,0,244.3602600097656,330.3260498046875,412.38958740234375,340.28863525390625,5
1759,separating,52,1,0,53.67857360839844,413.81103515625,221.78350830078125,423.7736206054688,0
1760,separating,68,0,0,53.67857360839844,485.541748046875,221.70181274414065,495.50433349609375,0
1761,separating,218,0,0,53.679046630859375,174.4848175048828,221.9374237060547,184.44741821289065,1
