word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
eighthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,eighthours,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andinforty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,andinforty,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
eighthoursthestatewillriseenmasse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,33,1,eighthoursthestatewillriseenmasse,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
thecountryfollowsthestate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,25,1,thecountryfollowsthestate,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
doctorarchercanwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,19,1,doctorarchercanwait,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
ofcoursethatthatswhatimeant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,27,1,ofcoursethatthatswhatimeant,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
idislikedhislaughbecauseiknewitwasforced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,40,1,idislikedhislaughbecauseiknewitwasforced,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
butinoddedgailyandaskedhimwherehewasgoing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,41,1,butinoddedgailyandaskedhimwherehewasgoing,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
louislookedafterhisbrotherofficerswhohadnowalmostreachedbroadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,64,1,louislookedafterhisbrotherofficerswhohadnowalmostreachedbroadway,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
wehadintendedtosampleabrunswickcocktail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,39,1,wehadintendedtosampleabrunswickcocktail,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
buttotellyouthetruthiwasanxiousforanexcusetogoandseehawberkinstead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,66,1,buttotellyouthetruthiwasanxiousforanexcusetogoandseehawberkinstead,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
comealong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,comealong,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
illmakeyoumyexcuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,18,1,illmakeyoumyexcuse,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
ireplaceditandshutthesteeldoors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,31,1,ireplaceditandshutthesteeldoors,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
neatlyattiredinafreshspringsuit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,31,1,neatlyattiredinafreshspringsuit,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
standingatthedoorofhisshopandsniffingtheair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,43,1,standingatthedoorofhisshopandsniffingtheair,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
ihadjustdecidedtotakeconstanceforalittlestrollbeforedinner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,58,1,ihadjustdecidedtotakeconstanceforalittlestrollbeforedinner,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
herepliedtotheimpetuousvolleyofquestionsfromlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,49,1,herepliedtotheimpetuousvolleyofquestionsfromlouis,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
wethoughtofwalkingontheparkterracealongthenorthriver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,52,1,wethoughtofwalkingontheparkterracealongthenorthriver,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
atthatmomentconstanceappearedandgrewpaleandrosybyturnsaslouisbentoverhersmallglovedfingers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,90,1,atthatmomentconstanceappearedandgrewpaleandrosybyturnsaslouisbentoverhersmallglovedfingers,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
jtriedtoexcusemyself,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,20,1,jtriedtoexcusemyself,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
alleginganengagementup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,22,1,alleginganengagementup,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
town,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,town,6.397543343356151e-05,0.3527925170786499,0.0666666666666666,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
wefoundoldhawberk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,17,1,wefoundoldhawberk,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
thatmanisstarkmad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,17,1,thatmanisstarkmad,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
idontunderstandwhyyou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,21,1,idontunderstandwhyyou,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
hesawhowannoyedifeltbythisoutburst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,34,1,hesawhowannoyedifeltbythisoutburst,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andbeggedmypardon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,17,1,andbeggedmypardon,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
idontmeanto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,idontmeanto,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
rundownamanyoulike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,18,1,rundownamanyoulike,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
butforthelifeofmeicantseewhatthedeuceyoufindincommonwithmr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,58,1,butforthelifeofmeicantseewhatthedeuceyoufindincommonwithmr,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
hesnotwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,hesnotwell,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
bred,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,bred,6.397543343356151e-05,0.3527925170786499,0.0666666666666666,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
isupposeyoumeanthatiwassimplyacknowledgednevertohavebeeninsane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,62,1,isupposeyoumeanthatiwassimplyacknowledgednevertohavebeeninsane,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
heshideouslydeformed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,20,1,heshideouslydeformed,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
hisheadistheheadofacriminallyinsaneperson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,41,1,hisheadistheheadofacriminallyinsaneperson,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
youknowyourselfhesbeeninanasylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,32,1,youknowyourselfhesbeeninanasylum,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
sohavei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,sohavei,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
iinterruptedcalmly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,18,1,iinterruptedcalmly,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
louislookedstartledandconfusedforamoment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,40,1,louislookedstartledandconfusedforamoment,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
butrecoveredandslappedmeheartilyontheshoulder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,45,1,butrecoveredandslappedmeheartilyontheshoulder,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
youwerecompletelycured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,22,1,youwerecompletelycured,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
butistoppedhimagain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,19,1,butistoppedhimagain,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
toputitgenerously,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,17,1,toputitgenerously,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
lightedanexcellentcigar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,23,1,lightedanexcellentcigar,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
thematetowhichipolitelyrefused,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,30,1,thematetowhichipolitelyrefused,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andsmiledatvacancy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,18,1,andsmiledatvacancy,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
thesunhunglowabovethestatenislandwoods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,38,1,thesunhunglowabovethestatenislandwoods,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andthebaywasdyedwithgoldenhuesreflectedfromthesun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,49,1,andthebaywasdyedwithgoldenhuesreflectedfromthesun,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
warmedsailsoftheshippingintheharbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,35,1,warmedsailsoftheshippingintheharbor,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
brigs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,brigs,6.397543343356151e-05,0.3527925170786499,0.0666666666666666,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
schooners,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,schooners,6.397543343356151e-05,0.3527925170786499,0.0666666666666666,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
yachts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,yachts,6.397543343356151e-05,0.3527925170786499,0.1333333333333333,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
butlouisandconstancewouldnotlisten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,34,1,butlouisandconstancewouldnotlisten,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
boats,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,boats,6.397543343356151e-05,0.3527925170786499,0.1333333333333333,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
theirdecksswarmingwithpeople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,28,1,theirdecksswarmingwithpeople,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
railroadtransportscarryinglinesofbrown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,38,1,railroadtransportscarryinglinesofbrown,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
blueandwhitefreightcars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,23,1,blueandwhitefreightcars,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
statelysoundsteamers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,20,1,statelysoundsteamers,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
declassetrampsteamers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,21,1,declassetrampsteamers,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
coasters,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,coasters,6.397543343356151e-05,0.3527925170786499,0.0666666666666666,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
dredgers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,dredgers,6.397543343356151e-05,0.3527925170786499,0.0666666666666666,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
scows,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,scows,6.397543343356151e-05,0.3527925170786499,0.0666666666666666,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
clumsyferry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,clumsyferry,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
sawiwasexpectedtoremainandengageoldhawberksattention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,52,1,sawiwasexpectedtoremainandengageoldhawberksattention,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
afterallitwouldbejustaswellifikeptmyeyeonlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,46,1,afterallitwouldbejustaswellifikeptmyeyeonlouis,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andwhentheyhailedaspringstreethorse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,35,1,andwhentheyhailedaspringstreethorse,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
car,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,car,6.397543343356151e-05,0.3527925170786499,0.0666666666666666,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
igotinafterthemandtookmyseatbesidethearmorer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,44,1,igotinafterthemandtookmyseatbesidethearmorer,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
thebeautifullineofparksandgraniteterracesoverlookingthewharvesalongthenorthriver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,80,1,thebeautifullineofparksandgraniteterracesoverlookingthewharvesalongthenorthriver,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
whichwerebuiltin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,16,1,whichwerebuiltin,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andfinishedintheautumnof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,24,1,andfinishedintheautumnof,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
hadbecomeoneofthemostpopularpromenadesinthemetropolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,53,1,hadbecomeoneofthemostpopularpromenadesinthemetropolis,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
headedcane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,headedcane,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
thstreet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,thstreet,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
overlookingthenobleriverandaffordingafineviewofthejerseyshoreandthehighlandsopposite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,84,1,overlookingthenobleriverandaffordingafineviewofthejerseyshoreandthehighlandsopposite,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
cafesandrestaurantswerescatteredhereandthereamongthetrees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,57,1,cafesandrestaurantswerescatteredhereandthereamongthetrees,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andtwiceaweekmilitarybandsfromthegarrisonplayedinthekiosquesontheparapets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,73,1,andtwiceaweekmilitarybandsfromthegarrisonplayedinthekiosquesontheparapets,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
wesatdowninthesunshineonthebenchatthefootoftheequestrianstatueofgeneralsheridan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,79,1,wesatdowninthesunshineonthebenchatthefootoftheequestrianstatueofgeneralsheridan,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
constancetippedhersunshadetoshieldhereyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,41,1,constancetippedhersunshadetoshieldhereyes,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andsheandlouisbeganamurmuringconversationwhichwasimpossibletocatch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,66,1,andsheandlouisbeganamurmuringconversationwhichwasimpossibletocatch,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
oldhawberk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,oldhawberk,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
leaningonhisivory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,17,1,leaningonhisivory,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
theyextendedfromthebatteryto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,28,1,theyextendedfromthebatteryto,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
childrenplayedinthespringsunshine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,33,1,childrenplayedinthespringsunshine,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andnursegirlswheeledelaboratebaby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,33,1,andnursegirlswheeledelaboratebaby,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
carriageswitharecklessdisregardtorthepasty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,42,1,carriageswitharecklessdisregardtorthepasty,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
facedoccupants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,14,1,facedoccupants,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
whichcouldprobablybeexplainedbythepresenceofhalfadozentrimdragoontrooperslanguidlylollingonthebenches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,101,1,whichcouldprobablybeexplainedbythepresenceofhalfadozentrimdragoontrooperslanguidlylollingonthebenches,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
throughthetrees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,15,1,throughthetrees,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
thewashingtonmemorialarchglistenedlikesilverinthesunshine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,57,1,thewashingtonmemorialarchglistenedlikesilverinthesunshine,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
ontheeasternextremityofthesquarethegraystonebarracksofthedragoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,65,1,ontheeasternextremityofthesquarethegraystonebarracksofthedragoons,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andthewhitegraniteartillerystableswerealivewithcolorandmotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,61,1,andthewhitegraniteartillerystableswerealivewithcolorandmotion,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
hebeganimpatiently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,18,1,hebeganimpatiently,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
afewcuriouspeoplestilllingeredaboutthegildedironrailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,55,1,afewcuriouspeoplestilllingeredaboutthegildedironrailing,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
butinsidethegroundsthepathsweredeserted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,39,1,butinsidethegroundsthepathsweredeserted,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
iwatchedthefountainsrippleandsparkle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,36,1,iwatchedthefountainsrippleandsparkle,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
thesparrowshadalreadyfoundthisnewbathingnook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,44,1,thesparrowshadalreadyfoundthisnewbathingnook,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
andthebasinswerecrowdedwiththedusty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,35,1,andthebasinswerecrowdedwiththedusty,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
featheredlittlethings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,21,1,featheredlittlethings,6.397543343356151e-05,0.3527925170786499,0.0,"i, hesaid, no, thekinginyellow, yes, quot, well, oh, mr, shesaid"
