word,pos
daredevil,adj
emboldened,adj
foolhardy,adj
heroic,adj
nervy,adj
overreaching,adj
overvaliant,adj
timid,adj
coy,adj
intimidated,adj
mousy,adj
bound,adj
chained,adj
fettered,adj
furled,adj
pinioned,adj
tethered,adj
trussed,adj
wired,adj
unbound,adj
unchained,adj
untethered,adj
laced,adj
unlaced,adj
tied,adj
knotted,adj
untied,adj
tangled,adj
afoul(ip),adj
enmeshed,adj
entangled,adj
knotty,adj
matted,adj
rootbound,adj
thrown,adj
untangled,adj
disentangled,adj
brassbound,adj
cased,adj
half-bound,adj
paperback,adj
well-bound,adj
looseleaf,adj
bordered,adj
boxed,adj
deckled,adj
edged,adj
lined,adj
sawtoothed-edged,adj
seagirt,adj
spiny-edged,adj
white-edged,adj
unbordered,adj
lotic,adj
lentic,adj
lower-class,adj
non-u,adj
proletarian,adj
propertyless,adj
upper-lower-class,adj
middle-class,adj
bourgeois,adj
lower-middle-class,adj
upper-middle-class,adj
upper-class,adj
quality,adj
propertied,adj
u,adj
tweedy,adj
wellborn,adj
brachycephalic,adj
broad-headed,adj
bullet-headed,adj
dolichocephalic,adj
long-headed,adj
brave,adj
desperate,adj
gallant,adj
game,adj
lionhearted,adj
stalwart,adj
undaunted,adj
valiant,adj
cowardly,adj
caitiff,adj
chicken,adj
craven,adj
dastard(a),adj
faint,adj
funky,adj
poltroon,adj
pusillanimous,adj
gutsy,adj
gutless,adj
breast-fed,adj
nursed,adj
bottle-fed,adj
breathing,adj
sweet-breathed,adj
asphyxiating,adj
smothering,adj
blown,adj
crystalline,adj
crystallized,adj
microcrystalline,adj
polycrystalline,adj
noncrystalline,adj
amorphous,adj
landed,adj
landless,adj
light,adj
ablaze(p),adj
autofluorescent,adj
bioluminescent,adj
candescent,adj
floodlit,adj
fluorescent,adj
illuminated,adj
incandescent,adj
lamplit,adj
lighting-up(a),adj
luminescent,adj
phosphorescent,adj
sunlit,adj
acheronian,adj
aphotic,adj
caliginous,adj
cimmerian,adj
crepuscular,adj
darkened,adj
darkening,adj
darkling,adj
dim,adj
dusky,adj
glooming,adj
lightless,adj
semidark,adj
tenebrous,adj
shaded,adj
murky,adj
shady,adj
unshaded,adj
unshadowed,adj
hatched,adj
moonlit,adj
moonless,adj
bridgeable,adj
unbridgeable,adj
agleam,adj
aglow(p),adj
aglitter(p),adj
beaming,adj
blazing,adj
bright as a new penny(p),adj
brilliant,adj
ardent,adj
glimmery,adj
glistening,adj
iridescent,adj
lurid,adj
noctilucent,adj
satiny,adj
self-luminous,adj
shimmery,adj
silver,adj
twinkling(a),adj
lackluster,adj
soft,adj
dimmed,adj
low-beam(a),adj
undimmed,adj
prejudiced,adj
homophobic,adj
jaundiced,adj
loaded,adj
racist,adj
sexist,adj
unprejudiced,adj
color-blind,adj
broad-minded,adj
broad,adj
catholic,adj
free-thinking,adj
open-minded,adj
narrow-minded,adj
close-minded,adj
dogmatic,adj
illiberal,adj
opinionated,adj
petty,adj
reconstructed,adj
unreconstructed,adj
broken,adj
unbroken,adj
broken-field,adj
dashed,adj
fitful,adj
halting,adj
solid,adj
uninterrupted,adj
brotherly,adj
sisterly,adj
exergonic,adj
endergonic,adj
fraternal,adj
identical,adj
buried,adj
belowground,adj
unburied,adj
at work(p),adj
drudging,adj
engaged,adj
overbusy,adj
tied up(p),adj
up to,adj
bone-idle,adj
faineant,adj
lackadaisical,adj
leisured,adj
bony,adj
bone,adj
boned,adj
bonelike,adj
strong-boned,adj
boneless,adj
buttoned,adj
botonee,adj
button-down,adj
unbuttoned,adj
open-collared,adj
capitalistic,adj
individualistic,adj
socialistic,adj
collective,adj
collectivist,adj
cacophonous,adj
cackly,adj
croaky,adj
grating,adj
gruff,adj
jangling,adj
jarring,adj
raucous,adj
rending,adj
euphonious,adj
silvern,adj
calculable,adj
computable,adj
countable,adj
incalculable,adj
countless,adj
incomputable,adj
indeterminable,adj
calm,adj
placid,adj
settled,adj
windless,adj
stormy,adj
billowy,adj
blustering(a),adj
boisterous,adj
blowy,adj
choppy,adj
dirty,adj
gusty,adj
squally,adj
thundery,adj
camphorated,adj
uncamphorated,adj
capable,adj
confident,adj
resourceful,adj
unable(p),adj
cared-for,adj
attended,adj
uncared-for,adj
neglected,adj
untended,adj
careful,adj
blow-by-blow,adj
certain,adj
conscientious,adj
detailed,adj
minute,adj
overcareful,adj
particular(a),adj
protective(p),adj
studious,adj
thorough,adj
casual,adj
haphazard,adj
heedless,adj
incautious,adj
offhand,adj
carnivorous,adj
flesh-eating(a),adj
piscivorous,adj
predacious,adj
herbivorous,adj
anthophagous,adj
baccivorous,adj
carpophagous,adj
grass-eating(a),adj
plant-eating(a),adj
saprophagous,adj
saprophytic,adj
omnivorous,adj
all-devouring(a),adj
insectivorous,adj
apivorous,adj
myrmecophagous,adj
holozoic,adj
holophytic,adj
carpellate,adj
acarpelous,adj
carpeted,adj
uncarpeted,adj
carvel-built,adj
flush-seamed,adj
clinker-built,adj
carved,adj
engraved,adj
graven,adj
lapidarian,adj
sliced,adj
uncarved,adj
acatalectic,adj
catalectic,adj
hypercatalectic,adj
cauline,adj
radical,adj
censored,adj
expurgated,adj
uncensored,adj
unexpurgated,adj
caudate,adj
bobtail,adj
tailed,adj
scaly-tailed,adj
scissor-tailed,adj
short-tailed,adj
square-tailed,adj
stiff-tailed,adj
swallow-tailed,adj
tail-shaped,adj
acaudate,adj
anurous,adj
caulescent,adj
cylindrical-stemmed,adj
leafy-stemmed,adj
multi-stemmed,adj
short-stemmed,adj
spiny-stemmed,adj
stout-stemmed,adj
thick-stemmed,adj
weak-stemmed,adj
wiry-stemmed,adj
woolly-stemmed,adj
woody-stemmed,adj
acaulescent,adj
causative,adj
abortifacient,adj
activating(a),adj
anorectic,adj
causal,adj
conducive,adj
errhine,adj
fast,adj
inductive,adj
motivative(a),adj
motive(a),adj
precipitating(a),adj
responsible,adj
sternutatory,adj
noncausative,adj
cautious,adj
cagey,adj
fabian,adj
gingerly,adj
guarded,adj
overcautious,adj
hotheaded,adj
cellular,adj
cancellate,adj
alveolate,adj
cell-like,adj
lymphoblast-like,adj
multicellular,adj
noncellular,adj
cell-free,adj
single-celled,adj
compartmented,adj
compartmental,adj
uncompartmented,adj
porous,adj
porose,adj
nonporous,adj
central,adj
amidship,adj
bicentric,adj
bifocal,adj
center(a),adj
centered,adj
centric,adj
focal,adj
median,adj
middlemost,adj
nuclear,adj
peripheral,adj
circumferential,adj
fringy,adj
encircling(a),adj
off-base,adj
centrifugal,adj
outward-developing,adj
outward-moving,adj
centripetal,adj
inward-developing,adj
inward-moving,adj
afferent,adj
corticoafferent,adj
efferent,adj
corticoefferent,adj
neuromotor,adj
centralizing(a),adj
consolidative,adj
decentralizing(a),adj
certain(p),adj
definite,adj
indisputable,adj
sure as shooting,adj
indefinite,adj
up in the air,adj
convinced(p),adj
ambivalent,adj
doubtful,adj
groping,adj
convinced,adj
unconvinced,adj
dubious,adj
assured,adj
cocksure,adj
reassured,adj
self-assured,adj
diffident,adj
bound(p),adj
foreordained,adj
in for(p),adj
chancy,adj
contingent,adj
certified,adj
certifiable,adj
certificated,adj
credentialled,adj
uncertified,adj
inevitable,adj
fatal,adj
ineluctable,adj
necessary,adj
evitable,adj
preventable,adj
unpreventable,adj
changeable,adj
adjustable,adj
astatic,adj
checkered,adj
distortable,adj
erratic,adj
fluid,adj
jittering,adj
kaleidoscopic,adj
mobile,adj
open-ended,adj
quick-change(a),adj
quick-drying,adj
reversible,adj
volatile,adj
unchangeable,adj
changeless,adj
confirmed,adj
fixed,adj
set in stone,adj
static,adj
commutable,adj
alterable,adj
convertible,adj
incommutable,adj
inconvertible,adj
unalterable,adj
incurable,adj
final,adj
modifiable,adj
unmodifiable,adj
adjusted,adj
focused,adj
weighted,adj
unadjusted,adj
maladjusted,adj
